paciente_id,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,curp,telefono,direccion,localidad,municipio,centro_salud_id,centro_salud_nombre,distancia_centro_km,tiene_seguro_popular,fecha_registro,activo
PAC00625,Camila,Mascareñas,Navarrete,2014-01-15,11,M,NIBW290721HCSTYF09,,"Viaducto Norte Mena 834 Edif. 840 , Depto. 085",San Emilia los bajos,Madero,CS004,Centro de Salud Susupuato,82.4,False,2025-05-18,True
PAC00626,Wendolin,Cadena,Sarabia,2021-07-01,3,M,PEXQ730213MYNRNO03,957-345-4093,Boulevard Sinaloa 567 149,Vieja Andorra,Tzitzio,CS004,Centro de Salud Susupuato,6.6,True,2022-02-08,True
PAC00627,Mario,Lebrón,Baeza,1973-09-25,51,M,AONV651212MMSXVJ07,(226)723-7082,Prolongación Afganistán 778 Interior 009,Nueva Uruguay,Susupuato,CS003,Centro de Salud Madero,3.7,True,2020-07-10,True
PAC00628,Eloy,Angulo,Lugo,2022-04-08,3,M,MUBH090512MGRWYCA9,341.991.8195x99573,"Ampliación Michoacán de Ocampo 204 Edif. 455 , Depto. 698",Vieja Samoa,Susupuato,CS004,Centro de Salud Susupuato,10.5,True,2023-01-09,True
PAC00629,Teresa,Apodaca,Gamez,2000-11-21,24,M,LOGI220207HDFDPT06,170-913-1754,"Andador Munguía 362 Edif. 838 , Depto. 933",Nueva Somalia,Madero,CS001,Centro de Salud Tzitzio,13.0,False,2023-09-16,True
PAC00630,Miguel Ángel,Santillán,Limón,1992-04-12,33,M,YIGR310519HBSKLC00,(135)999-1305x9895,Diagonal Tonga 295 Interior 617,Vieja Saint Kitts y Nevis,Tuzantla,CS003,Centro de Salud Madero,45.3,False,2024-07-11,True
PAC00631,Emilio,González,Rael,1992-09-06,32,F,JALY610620MSRVJK01,(839)336-7031x3549,Prolongación Guanajuato 027 Interior 737,San Alicia los altos,Madero,CS001,Centro de Salud Tzitzio,1.6,True,2020-06-11,True
PAC00632,Reynaldo,Sepúlveda,Mena,2021-07-30,3,M,YEAS851207MYNXCJ09,,Privada Valadez 983 171,Nueva Micronesia,Susupuato,CS003,Centro de Salud Madero,76.4,False,2023-10-22,True
PAC00633,Anabel,Zapata,Estévez,1945-01-23,80,M,UEYW010629HNEVYUA5,102-408-3418x7481,Pasaje Morelos 528 Interior 413,Nueva República Unida de Tanzanía,Madero,CS005,Hospital Rural Tuzantla,10.1,True,2022-12-17,True
PAC00634,Angélica,García,Vera,2007-09-12,17,F,WOHG390210HDGXZP03,,Viaducto Norte Malave 884 830,Nueva Nigeria,Tzitzio,CS001,Centro de Salud Tzitzio,7.3,False,2023-12-04,True
PAC00635,Paola,Esquibel,Rosas,1992-01-27,33,F,KEJF100323HNTXPL05,,Boulevard Polonia 633 444,Nueva Italia,Tiquicheo,CS001,Centro de Salud Tzitzio,3.6,True,2021-03-14,True
PAC00636,Octavio,Piña,Collado,1942-08-27,82,F,EASP410901HSPMQN05,173-715-8609,Circunvalación San Luis Potosí 182 623,San Alicia los altos,Tiquicheo,CS004,Centro de Salud Susupuato,1.7,True,2023-12-02,True
PAC00637,Blanca,Barraza,Negrete,1983-10-16,41,F,NUOI720907HCCKWA09,,Cerrada Campeche 901 953,Vieja Canadá,Tzitzio,CS001,Centro de Salud Tzitzio,32.7,True,2021-01-04,True
PAC00638,Alma,Ponce,Saiz,2005-11-24,19,M,OALO331220MVZFDF06,709-860-3290x96047,"Continuación Colima 222 Edif. 260 , Depto. 509",San Wilfrido los altos,Susupuato,CS002,Centro de Salud Tiquicheo,13.3,True,2021-09-19,True
PAC00639,Lilia,Guillen,Palacios,2001-08-28,23,F,PEWX451017MCLLSB00,608-509-8138,"Calzada Yucatán 932 Edif. 696 , Depto. 484",Vieja Croacia,Susupuato,CS005,Hospital Rural Tuzantla,2.6,False,2023-08-14,True
PAC00640,Luz,Limón,Castro,1975-04-04,50,F,ZIZN331021MJCCJA06,201-275-7633x05069,"Circunvalación Sur Esparza 915 Edif. 717 , Depto. 008",Nueva Uruguay,Susupuato,CS001,Centro de Salud Tzitzio,2.6,True,2022-03-18,True
PAC00641,Gerónimo,Vega,Arguello,2024-09-27,0,F,JONQ831115HMSHCC08,098.671.7003x12024,"Pasaje República Democrática Popular Lao 718 Edif. 842 , Depto. 604",San Dulce de la Montaña,Susupuato,CS002,Centro de Salud Tiquicheo,8.1,True,2023-09-19,True
PAC00642,Sergio,Gamez,Urrutia,2017-03-11,8,F,REWN901105MSLBWZ01,936-998-5411,"Circunvalación Aguascalientes 314 Edif. 648 , Depto. 706",San Diego los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,90.3,False,2024-07-13,True
PAC00643,María Cristina,Mateo,Padrón,1983-12-16,41,F,OEPK190801HTCLVXA5,,Circuito Quintana Roo 301 024,Nueva Federación de Rusia,Susupuato,CS001,Centro de Salud Tzitzio,8.9,True,2024-03-11,True
PAC00644,Carlos,Medina,Tovar,1976-01-10,49,M,XENW590815HSLJPG05,(560)937-8871,Prolongación Chiapas 533 665,Nueva España,Tuzantla,CS001,Centro de Salud Tzitzio,2.0,True,2022-07-29,True
PAC00645,Gabriel,Marrero,Leyva,2002-09-09,22,F,DOUO730726MTCPPR06,830.925.3627x96415,"Continuación India 349 Edif. 433 , Depto. 807",San Gonzalo los altos,Madero,CS003,Centro de Salud Madero,9.1,False,2022-05-17,True
PAC00646,Francisca,Esquibel,Loera,2004-09-14,20,M,MIVW730625MNLYFC09,418-086-7511x978,Corredor Sur Girón 822 Interior 920,Nueva Filipinas,Tzitzio,CS003,Centro de Salud Madero,8.8,False,2025-01-04,False
PAC00647,Julio César,Burgos,Castellanos,1952-08-17,72,F,TUDU890517MNEXCV08,,Pasaje Norte Alvarado 672 Interior 114,San Blanca de la Montaña,Susupuato,CS005,Hospital Rural Tuzantla,0.5,False,2024-04-26,True
PAC00648,Indira,Castellanos,Soria,1990-10-03,34,M,DIZO720617MSRBPZ02,,"Circuito Serbia 851 Edif. 028 , Depto. 019",San Minerva los bajos,Madero,CS004,Centro de Salud Susupuato,11.4,True,2024-04-19,True
PAC00649,Ángela,Amaya,Valdivia,1994-12-12,30,F,AOBA150912HDGPVX00,121-164-6465x6120,"Retorno Valencia 496 Edif. 744 , Depto. 026",Nueva Eslovaquia,Madero,CS004,Centro de Salud Susupuato,9.2,False,2022-11-05,True
PAC00650,Rosario,Arenas,Quiñónez,1998-12-01,26,F,UOBZ230315MCMZQXA4,,"Pasaje Anaya 482 Edif. 592 , Depto. 777",Nueva Tayikistán,Madero,CS001,Centro de Salud Tzitzio,28.1,True,2021-04-11,True
PAC00651,Conchita,Rangel,Abreu,2024-01-31,1,M,ZOYU240928MGTNJC06,,Eje vial Escobedo 173 Interior 075,Nueva Ucrania,Susupuato,CS003,Centro de Salud Madero,112.0,False,2020-06-09,True
PAC00652,Camila,Mojica,Véliz,2014-09-17,10,M,AEOU550904MGRKZH06,,"Calle Marín 469 Edif. 125 , Depto. 079",San Hermelinda los bajos,Tuzantla,CS003,Centro de Salud Madero,47.1,True,2022-12-07,True
PAC00653,Alma,Cabán,Navarrete,1967-10-25,57,F,IAEU761128HDFFST08,,Circuito Norte Valdés 517 393,Nueva Estados Unidos de América,Tiquicheo,CS003,Centro de Salud Madero,8.8,True,2022-04-09,True
PAC00654,Rodolfo,Jaramillo,Alarcón,2022-04-15,3,F,GODP280630HTCDTU05,,"Pasaje Norte Gracia 081 Edif. 336 , Depto. 498",Vieja Kiribati,Susupuato,CS004,Centro de Salud Susupuato,3.2,True,2024-11-28,True
PAC00655,Luis,Tovar,Garrido,1948-10-14,76,M,FUUT300127HCLNPP08,206.014.3423,Cerrada Fierro 049 135,San Joaquín de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,150.0,True,2023-02-26,True
PAC00656,Esparta,Valdés,Ruiz,1960-02-16,65,M,AUAQ990624HJCPFG04,,Peatonal Sur Cruz 589 368,San Dulce María los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,13.1,False,2025-05-18,True
PAC00657,Elena,Espinal,Feliciano,1942-03-06,83,F,CIWR110204MVZTRQ06,056.362.8610x929,Cerrada Haro 152 Interior 780,San Rafaél los altos,Tiquicheo,CS003,Centro de Salud Madero,12.4,True,2023-08-12,True
PAC00658,Cristina,Hernandes,Guevara,1962-07-18,62,F,DUZY800314MGTJTN05,126.442.7009,Callejón Sur Melgar 865 831,San Camila de la Montaña,Susupuato,CS005,Hospital Rural Tuzantla,11.8,True,2025-05-13,True
PAC00659,Vicente,Villegas,Velázquez,2006-03-13,19,F,SILU780529HTLHCQ07,,Corredor Barrera 075 513,San Adán los altos,Susupuato,CS002,Centro de Salud Tiquicheo,15.5,True,2021-01-28,True
PAC00660,Flavio,Lomeli,Ruelas,1978-01-10,47,F,DEZK040813MGRPKCA3,,Privada Guajardo 595 Interior 472,San Renato de la Montaña,Madero,CS002,Centro de Salud Tiquicheo,10.2,True,2022-11-24,True
PAC00661,Itzel,Camarillo,Fajardo,2016-06-21,8,M,GOSZ201016MMCWDMA4,,"Eje vial Omán 076 Edif. 078 , Depto. 932",San Pascual los altos,Tiquicheo,CS004,Centro de Salud Susupuato,6.1,True,2024-12-05,True
PAC00662,Miriam,Rascón,Manzanares,2007-09-07,17,M,UOVY210326MPLNJG09,,Continuación Argentina 827 166,Nueva Alemania,Susupuato,CS003,Centro de Salud Madero,6.3,True,2023-04-05,True
PAC00663,Yuridia,Amador,Romo,2006-06-04,19,F,KUMH560306HNLBZZ01,479-449-0230,Circunvalación Tuvalu 807 Interior 029,San Modesto los altos,Tzitzio,CS001,Centro de Salud Tzitzio,11.7,True,2021-04-15,True
PAC00664,Guillermina,Raya,Quiñónez,1967-11-26,57,M,QAKU970506HCSTFZ01,040.767.5885x3274,"Cerrada Liberia 366 Edif. 261 , Depto. 516",San José Luis los bajos,Madero,CS004,Centro de Salud Susupuato,6.3,True,2021-12-06,True
PAC00665,Cecilia,Alcántar,Tejeda,1999-05-25,26,F,BOJW900201MZSZFL06,(767)306-8240,Retorno Norte Vela 139 771,Nueva Japón,Tzitzio,CS002,Centro de Salud Tiquicheo,5.2,False,2023-05-29,False
PAC00666,Graciela,Rosas,Arguello,2024-08-31,0,F,XOHF451122HHGPWA01,(299)809-8290x23253,"Circunvalación España 695 Edif. 160 , Depto. 107",San Gonzalo los altos,Tzitzio,CS004,Centro de Salud Susupuato,13.8,True,2021-03-23,True
PAC00667,Julia,Collado,Cornejo,2022-10-01,2,M,WUZZ600429MNTHGS01,695.158.8966x33742,"Callejón Salas 105 Edif. 435 , Depto. 904",San Ofelia los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,9.0,True,2023-02-07,True
PAC00668,Vicente,Tijerina,Zarate,1981-05-09,44,F,QUHS920121MZSLNY04,(172)664-7169x047,"Ampliación Hidalgo 670 Edif. 769 , Depto. 827",San Natividad de la Montaña,Tiquicheo,CS004,Centro de Salud Susupuato,74.1,False,2022-06-03,True
PAC00669,Octavio,Ceja,Lebrón,1968-09-30,56,M,XEWC871011HZSCJA00,(931)251-6417x020,"Corredor Norte Manzanares 182 Edif. 853 , Depto. 010",Vieja Malawi,Susupuato,CS003,Centro de Salud Madero,0.5,True,2024-07-12,True
PAC00670,Cristina,Garica,Rentería,2023-07-14,1,F,JOUE961126HCMKPM04,475.583.3438,Pasaje República Federal Democrática de Nepal 223 060,San Rosario de la Montaña,Tuzantla,CS004,Centro de Salud Susupuato,45.1,True,2020-10-12,True
PAC00671,Marcos,Oquendo,Gamboa,2016-11-06,8,F,JUUD620908HVZFFH07,,Periférico Norte Almonte 557 033,Nueva Malawi,Susupuato,CS001,Centro de Salud Tzitzio,54.3,False,2022-11-07,False
PAC00672,Martín,Olivas,Espino,1979-07-20,45,F,RALN921120HDGQVN05,+56(9)4622673073,Prolongación Olvera 003 Interior 586,Vieja Turquía,Tzitzio,CS002,Centro de Salud Tiquicheo,1.0,True,2020-07-13,True
PAC00673,Francisca,Cuellar,Mojica,2021-07-24,3,F,GOFT170107MZSVRD05,025-334-0114x98073,Callejón Sur Carbajal 208 185,San Daniela los bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,8.1,True,2024-05-13,True
PAC00674,Citlali,Pichardo,Fonseca,2024-09-10,0,F,RAIH600111MSRQFH06,(117)157-8224x05034,Cerrada Aranda 822 282,San Bernabé los bajos,Madero,CS001,Centro de Salud Tzitzio,7.8,True,2024-06-14,True
PAC00675,Esparta,Collado,Valadez,2013-10-28,11,F,JADF860107MOCKHK00,1-960-999-7436x24711,Calzada Norte López 225 Interior 886,Nueva Serbia,Tiquicheo,CS004,Centro de Salud Susupuato,2.3,False,2023-11-11,True
PAC00676,Carlos,Orosco,Palacios,2018-10-02,6,F,AEIC161108HASYPP00,237-053-4534x192,"Viaducto Matías 534 Edif. 402 , Depto. 903",Vieja Suriname,Susupuato,CS002,Centro de Salud Tiquicheo,4.8,True,2024-03-20,True
PAC00677,Laura,Jiménez,Cano,2024-11-05,0,F,QUFY160115HDFFMZ06,362.183.7141,"Continuación Norte Paredes 776 Edif. 324 , Depto. 740",San Alfonso los altos,Susupuato,CS004,Centro de Salud Susupuato,3.2,True,2022-10-29,True
PAC00678,Nancy,Rosado,Puga,1978-07-12,46,F,AIJW240410MYNFLVA7,(211)774-1639x6617,Retorno India 342 Interior 789,Nueva Angola,Tzitzio,CS002,Centro de Salud Tiquicheo,99.8,False,2023-03-27,True
PAC00679,Hilda,Ocasio,Corona,2011-03-24,14,F,HUXW660628MSPJDG08,090-669-8127x75720,Peatonal Norte Salinas 850 614,San Francisco Javier los altos,Susupuato,CS002,Centro de Salud Tiquicheo,37.4,True,2024-09-11,True
PAC00680,Carla,Rentería,Ruiz,1963-07-09,61,F,QEIV050124MQOQXNA1,1-379-817-7908,Circuito Ulloa 479 706,San Flavio los bajos,Madero,CS005,Hospital Rural Tuzantla,56.0,True,2020-08-01,False
PAC00681,Jaqueline,Reyna,Méndez,1983-06-16,41,M,OUZZ190419MNLFBP01,348-049-1915x7642,Ampliación Bahrein 551 Interior 067,San Anel de la Montaña,Tiquicheo,CS002,Centro de Salud Tiquicheo,29.0,True,2024-07-18,True
PAC00682,Marisol,Montañez,Pelayo,1948-09-14,76,F,CIAO250124HJCMXD07,,Andador México 633 Interior 844,Vieja Cabo Verde,Madero,CS003,Centro de Salud Madero,3.1,False,2023-06-06,True
PAC00683,Mónica,Esquibel,Arce,1973-11-06,51,F,JUVY540503HCHLGX07,,Ampliación Balderas 543 Interior 159,Nueva Haití,Tuzantla,CS001,Centro de Salud Tzitzio,6.5,True,2023-08-06,True
PAC00684,Norma,Loera,Benítez,2022-11-06,2,M,UONM731007HMSMYJ06,,"Periférico Tamaulipas 785 Edif. 405 , Depto. 446",Vieja República Checa,Susupuato,CS004,Centro de Salud Susupuato,21.9,True,2023-01-02,True
PAC00685,Gonzalo,del Valle,Alva,1987-10-17,37,F,REJJ181030HOCXZOA7,985.807.6318x4763,Viaducto Sur Narváez 239 094,Nueva Palau,Susupuato,CS001,Centro de Salud Tzitzio,2.8,True,2021-09-24,True
PAC00686,Rocío,Escamilla,Rodarte,2020-10-09,4,F,QIOL190522MVZRRO06,,"Periférico Eritrea 529 Edif. 074 , Depto. 243",San Rubén los altos,Tuzantla,CS004,Centro de Salud Susupuato,28.7,False,2022-01-25,True
PAC00687,Delia,Villagómez,Guardado,2024-03-06,1,F,SULE710202MCCQGM07,268.499.3386,Retorno Yucatán 271 Interior 445,San Dalia de la Montaña,Susupuato,CS004,Centro de Salud Susupuato,9.1,True,2023-05-18,True
PAC00688,Gregorio,Calderón,Ojeda,1992-11-26,32,M,UAKT850709HNLXTW05,1-894-545-9294,Callejón Sur Muñoz 279 070,Nueva Kuwait,Tzitzio,CS001,Centro de Salud Tzitzio,7.8,False,2023-11-08,True
PAC00689,Agustín,Rodrígez,Casares,1993-05-22,32,M,ROEH060402HOCZMXA9,231-044-2987,Corredor Norte Navarro 738 Interior 759,Vieja Niger,Tzitzio,CS003,Centro de Salud Madero,28.6,True,2022-05-02,True
PAC00690,María Teresa,Paredes,Guevara,2018-08-26,6,M,DUDH120616HDFTBQ04,1-946-939-7494x0643,Periférico Salcedo 909 Interior 438,Vieja Samoa,Tzitzio,CS001,Centro de Salud Tzitzio,20.8,True,2021-05-20,True
PAC00691,Ilse,Matos,Lomeli,1988-11-07,36,M,RITV420703MCLRGU01,,"Continuación Norte Farías 326 Edif. 408 , Depto. 710",San Oswaldo los altos,Tiquicheo,CS004,Centro de Salud Susupuato,7.9,True,2020-10-24,True
PAC00692,Nancy,Verdugo,Canales,2014-02-12,11,M,JIVD150303MSPLQM02,(029)658-8361x45266,Corredor Amador 172 Interior 085,San Elias de la Montaña,Tzitzio,CS002,Centro de Salud Tiquicheo,49.0,True,2024-01-30,True
PAC00693,Daniel,Martínez,Yáñez,2016-12-05,8,F,MASJ650524HTLCPE07,042-836-3234x883,Circunvalación Montenegro 838 828,San Francisca los bajos,Susupuato,CS001,Centro de Salud Tzitzio,3.3,True,2022-05-19,True
PAC00694,Luisa,Benavídez,Cervántez,1998-11-29,26,M,WUMQ280105HGRZGL01,(842)008-0615x6077,Ampliación Jamaica 953 Interior 303,Vieja Italia,Tuzantla,CS002,Centro de Salud Tiquicheo,25.5,True,2022-10-25,True
PAC00695,Fidel,Holguín,Duarte,1969-08-11,55,F,COMP500701HNEVLE04,+06(0)7466505988,Callejón Sur Marín 475 Interior 218,San Diana de la Montaña,Tuzantla,CS005,Hospital Rural Tuzantla,24.8,True,2023-09-18,True
PAC00696,Georgina,Ponce,Zamora,1981-06-20,43,M,XEHD380324HZSTNY09,,"Circuito Tonga 349 Edif. 511 , Depto. 994",Vieja Swazilandia,Tiquicheo,CS001,Centro de Salud Tzitzio,8.4,False,2025-05-16,True
PAC00697,Aurora,Archuleta,Suárez,1968-03-09,57,F,BUID081214HCSSPTA5,+48(5)1157382632,"Circuito Guyana 910 Edif. 337 , Depto. 968",Nueva Singapur,Tzitzio,CS005,Hospital Rural Tuzantla,18.0,True,2022-08-17,True
PAC00698,Barbara,Carrillo,Cordero,1982-04-23,43,M,SUGG860127MZSSMH05,,Calzada Sur Santacruz 060 046,San Laura de la Montaña,Tiquicheo,CS005,Hospital Rural Tuzantla,2.7,True,2024-01-31,True
PAC00699,Jerónimo,Villanueva,Navarro,1973-02-02,52,M,VAGB980126HASPRS09,+45(2)6576807640,"Circunvalación Vietman 255 Edif. 139 , Depto. 953",Vieja Irlanda,Tzitzio,CS003,Centro de Salud Madero,36.9,True,2022-11-05,True
PAC00700,Blanca,Limón,Saldivar,1926-05-03,99,F,GUPQ240902MQRYWEA5,242.159.5664,Retorno Norte Tello 494 480,San Javier de la Montaña,Susupuato,CS002,Centro de Salud Tiquicheo,9.8,True,2025-04-15,True
PAC00701,Salvador,Paz,Guajardo,2024-07-29,0,M,JADP540804HCCYWK05,,Viaducto Bhután 071 894,San Norma de la Montaña,Madero,CS004,Centro de Salud Susupuato,6.5,True,2020-10-14,True
PAC00702,Clara,Esquibel,Nevárez,1973-05-30,52,M,CUSH670812MSRYCR03,(722)483-4271x1516,Privada Distrito Federal 589 498,Nueva Croacia,Tzitzio,CS005,Hospital Rural Tuzantla,42.9,True,2020-06-30,True
PAC00703,Lourdes,Ortega,Cantú,1958-01-09,67,M,IEKY780816HCMJWX08,995.051.4979,"Prolongación Sur Valdivia 125 Edif. 694 , Depto. 055",San Reynaldo los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,5.2,False,2024-05-02,True
PAC00704,Hermelinda,Rojas,Baeza,1956-08-02,68,F,NUXT720505HYNGLX06,,Eje vial Norte Amaya 541 Interior 964,San Nayeli de la Montaña,Tzitzio,CS005,Hospital Rural Tuzantla,2.2,True,2022-11-29,True
PAC00705,Elvira,Feliciano,Navarro,2000-04-08,25,F,HABA910330HSLBWP06,,"Andador Sur Irizarry 081 Edif. 636 , Depto. 333",Nueva Nigeria,Susupuato,CS004,Centro de Salud Susupuato,1.9,True,2023-01-22,True
PAC00706,Mario,Vásquez,Guerrero,2005-02-25,20,M,TILG210920MTSCKH07,,Eje vial República Democrática del Congo 519 Interior 980,San Humberto los altos,Tzitzio,CS002,Centro de Salud Tiquicheo,25.2,False,2023-10-17,True
PAC00707,Elsa,Riojas,Bétancourt,1962-04-03,63,M,AEBC070110HCMSHJA2,,"Pasaje Pedraza 467 Edif. 324 , Depto. 245",San Nancy los bajos,Madero,CS005,Hospital Rural Tuzantla,2.6,True,2024-01-17,True
PAC00708,Gregorio,Cavazos,Rojas,1950-11-27,74,F,DACI050930HZSPKOA3,120.459.1744x26805,Callejón Mongolia 742 Interior 887,Nueva Australia,Madero,CS003,Centro de Salud Madero,100.1,True,2024-09-04,True
PAC00709,Nelly,Rosales,Nieto,1977-08-22,47,F,RUDB241108MTCYTIA4,,Calle Distrito Federal 124 Interior 415,San Elena de la Montaña,Tiquicheo,CS002,Centro de Salud Tiquicheo,1.0,True,2020-06-29,True
PAC00710,Gonzalo,Segovia,Cervántez,1998-10-23,26,M,XEBH161028MVZFBPA0,489-246-5203,Periférico Norte Gálvez 288 Interior 336,Vieja Timor-Leste,Madero,CS001,Centro de Salud Tzitzio,93.3,True,2023-12-16,True
PAC00711,Araceli,Lerma,Guerra,1972-07-04,52,M,TOPA240129MSLSCH08,,Periférico Esquivel 379 Interior 712,Vieja Grecia,Tiquicheo,CS002,Centro de Salud Tiquicheo,15.7,True,2021-12-15,True
PAC00712,Gabriel,Cornejo,Serna,1992-10-03,32,F,TIIZ210117HBCNYNA2,00078103610,Pasaje Badillo 240 Interior 065,Vieja Grecia,Tzitzio,CS005,Hospital Rural Tuzantla,10.8,True,2021-05-07,True
PAC00713,Homero,Orozco,Nieves,1940-08-05,84,F,XUYQ000405MGTQSXA6,649-980-2974,"Eje vial Reino Unido de Gran Bretaña e Irlanda del Norte 867 Edif. 204 , Depto. 528",Nueva Gabón,Tiquicheo,CS003,Centro de Salud Madero,6.3,False,2022-03-15,False
PAC00714,Graciela,Laureano,Saavedra,1970-05-18,55,M,YUJK060520MBSYLLA7,,Periférico Quintana Roo 045 Interior 430,Vieja Mali,Madero,CS005,Hospital Rural Tuzantla,19.7,True,2022-05-02,True
PAC00715,Joaquín,Loera,Ortega,1991-02-19,34,F,KIFO510421MBCSBO04,,Calzada Somalia 706 234,San Elvia los bajos,Madero,CS003,Centro de Salud Madero,11.6,True,2023-07-20,True
PAC00716,Josefina,Zavala,Pizarro,2018-06-25,6,M,TUKC561029MGRLLI03,1-374-443-0013x01803,Continuación Colima 232 590,Nueva República de Corea,Tiquicheo,CS002,Centro de Salud Tiquicheo,45.8,False,2020-12-10,True
PAC00717,Georgina,Esquivel,Garibay,1963-09-15,61,M,UAFV340312MPLCWW02,,Corredor Alcántar 982 Interior 581,Vieja Albania,Madero,CS001,Centro de Salud Tzitzio,14.0,True,2024-03-22,False
PAC00718,Concepción,Luevano,Matías,1961-04-22,64,F,BUHL400318HCSVSD08,1-395-663-7513x2140,Periférico Estévez 299 Interior 200,Vieja Gambia,Tiquicheo,CS003,Centro de Salud Madero,14.6,False,2023-02-14,True
PAC00719,Ernesto,Granados,Treviño,1964-06-02,61,F,NIEA660630MSPNRU03,09324406101,Peatonal Corrales 807 450,San Yeni los altos,Madero,CS001,Centro de Salud Tzitzio,7.9,True,2024-10-29,True
PAC00720,Emilia,Guillen,Alejandro,2023-11-21,1,M,GIQW260829MJCQXB09,959-674-3041,Pasaje Kiribati 029 014,Vieja Cabo Verde,Tiquicheo,CS001,Centro de Salud Tzitzio,11.4,True,2020-11-19,True
PAC00721,Agustín,Matos,Perales,2025-05-11,0,M,SUXN440529HCCYTV05,(824)392-2955x5355,Circuito México 681 Interior 448,San Conchita los altos,Susupuato,CS003,Centro de Salud Madero,17.6,True,2024-11-20,True
PAC00722,Rodolfo,Rodarte,Tovar,1987-05-12,38,F,YIHO120604MCLKSXA1,(168)320-8552,Retorno Jalisco 452 462,San José Manuél los altos,Susupuato,CS001,Centro de Salud Tzitzio,1.6,True,2023-04-13,True
PAC00723,Diana,Jáquez,Verdugo,1983-03-13,42,F,OOHS380805HMNRXV09,,Retorno República de Corea 945 Interior 424,San Zoé de la Montaña,Madero,CS003,Centro de Salud Madero,2.4,True,2024-12-12,True
PAC00724,Frida,Briseño,Tello,2022-03-20,3,F,EUPU300602HGRSBF04,,Circuito Nayarit 799 465,Nueva República de Macedonia del Norte,Madero,CS003,Centro de Salud Madero,29.7,True,2023-12-15,True
PAC00725,Alberto,Franco,Villa,1991-01-30,34,M,NAWF680909HCMVVM09,905-997-2378x626,"Andador Hidalgo 499 Edif. 187 , Depto. 634",San Carolina los altos,Madero,CS004,Centro de Salud Susupuato,15.0,False,2025-06-05,True
PAC00726,Carolina,Zamora,Haro,2009-08-13,15,M,KUTT010530HBSDPOA4,346.570.7677x704,Cerrada Quintana Roo 756 Interior 281,Nueva Andorra,Susupuato,CS002,Centro de Salud Tiquicheo,9.8,True,2020-06-25,True
PAC00727,Pascual,Jaimes,Jimínez,1962-06-11,62,M,XUQC151227HASXXLA4,1-602-359-9080,Peatonal Gambia 707 715,San Socorro los altos,Susupuato,CS004,Centro de Salud Susupuato,12.5,True,2025-04-02,True
PAC00728,Horacio,Zayas,Esquibel,1976-05-27,49,F,DEJP481108MCCXVQ08,621-270-0427x86738,Periférico Sur Altamirano 412 Interior 585,San Leonardo los bajos,Susupuato,CS005,Hospital Rural Tuzantla,18.5,True,2022-06-14,True
PAC00729,Elisa,Gurule,Nieves,1972-05-17,53,M,XENQ741213MPLFPJ06,,"Calzada Campeche 830 Edif. 105 , Depto. 284",Vieja Filipinas,Madero,CS004,Centro de Salud Susupuato,6.4,True,2024-08-14,True
PAC00730,Elisa,Rivera,Mireles,1970-04-11,55,F,YAHV401002MDGFJR04,1-116-027-2909x1910,Peatonal Mali 447 395,Vieja Camerún,Tiquicheo,CS005,Hospital Rural Tuzantla,4.8,False,2022-07-02,True
PAC00731,Silvia,Varela,Fierro,1925-02-13,100,M,AIGJ900810MTLVGO08,,"Corredor Hidalgo 447 Edif. 375 , Depto. 679",San Aida de la Montaña,Tzitzio,CS001,Centro de Salud Tzitzio,15.4,True,2024-01-11,True
PAC00732,Ramón,Cabán,Hernádez,2021-11-22,3,F,EIXV760310HQRDKX09,,Pasaje Escamilla 225 302,San Flavio los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,3.8,True,2021-09-07,True
PAC00733,Karina,Montemayor,Rubio,1978-01-02,47,M,KAND261229MHGWZB03,031.565.3124,Calzada Samaniego 248 Interior 966,Vieja Benin,Tzitzio,CS004,Centro de Salud Susupuato,19.9,False,2024-02-03,True
PAC00734,Emilia,Mateo,Rendón,1971-01-23,54,M,EOFX641029MNLGJU02,(118)007-0933,Periférico Chiapas 765 477,Nueva Seychelles,Tuzantla,CS002,Centro de Salud Tiquicheo,1.6,True,2020-12-14,True
PAC00735,Marisol,Caballero,Ayala,2025-04-13,0,F,GEBN251231MSLZXH05,743.499.5972,"Peatonal Chiapas 168 Edif. 697 , Depto. 364",Vieja Montenegro,Susupuato,CS003,Centro de Salud Madero,41.9,True,2023-11-20,True
PAC00736,Pascual,Rojas,Razo,1960-09-08,64,M,VOPZ220213MQRWTJA5,,Viaducto Cantú 584 917,San Lourdes los bajos,Tzitzio,CS004,Centro de Salud Susupuato,21.5,True,2025-02-11,True
